EMEC609488_Cerceris_compacta.jpg,12,5,5271
EMEC609488_Cerceris_compacta.jpg,11,7,6560
EMEC609488_Cerceris_compacta.jpg,14,10,9462
EMEC609504_Cerceris_compacta.jpg,12,5,4997
EMEC609504_Cerceris_compacta.jpg,3,7,6378
EMEC609504_Cerceris_compacta.jpg,16,8,8092
EMEC609515_Cerceris_compacta.jpg,9,8,0
EMEC609515_Cerceris_compacta.jpg,6,17,0
EMEC609515_Cerceris_compacta.jpg,18,9,0
EMEC609523_Cerceris_compacta.jpg,51,4,3923
EMEC609523_Cerceris_compacta.jpg,12,5,5703
EMEC609529_Cerceris_compacta.jpg,5,72,0
EMEC609529_Cerceris_compacta.jpg,8,47,47381
EMEC609529_Cerceris_compacta.jpg,14,43,41864
EMEC609543_Cerceris_compacta.jpg,30,12,12462
EMEC609543_Cerceris_compacta.jpg,3,11,11181
EMEC609543_Cerceris_compacta.jpg,16,38,38350
EMEC609600_Cerceris_compacta.jpg,41,10,9068
EMEC609600_Cerceris_compacta.jpg,5,9,9687
EMEC609601_Cerceris_compacta.jpg,45,8,7418
EMEC609601_Cerceris_compacta.jpg,11,6,5990
EMEC609601_Cerceris_compacta.jpg,18,25,24317
EMEC609612_Cerceris_compacta.jpg,24,16,16110
EMEC609612_Cerceris_compacta.jpg,6,154,154410
EMEC609612_Cerceris_compacta.jpg,18,28,26908
EMEC609623_Cerceris_compacta.jpg,41,5,4645
EMEC609623_Cerceris_compacta.jpg,8,5,5045
EMEC609639_Cerceris_compar_compar.jpg,37,9,8552
EMEC609639_Cerceris_compar_compar.jpg,4,8,7753
EMEC609675_Cerceris_conifrons.jpg,9,20,15037
EMEC609675_Cerceris_conifrons.jpg,7,10,10688
EMEC609675_Cerceris_conifrons.jpg,13,24,23543
EMEC609686_Cerceris_conifrons.jpg,7,6,5774
EMEC609686_Cerceris_conifrons.jpg,4,10,9131
EMEC609696_Cerceris_conifrons.jpg,11,4,3361
EMEC609696_Cerceris_conifrons.jpg,4,6,5131
EMEC609696_Cerceris_conifrons.jpg,16,11,9964
EMEC609705_Cerceris_conifrons.jpg,29,12,12226
EMEC609705_Cerceris_conifrons.jpg,4,20,20342
EMEC609711_Cerceris_convergens.jpg,12,4,3413
EMEC609711_Cerceris_convergens.jpg,2,6,5789
EMEC609719_Cerceris_convergens.jpg,10,8,0
EMEC609719_Cerceris_convergens.jpg,4,10,10594
EMEC609722_Cerceris_convergens.jpg,12,5,4678
EMEC609722_Cerceris_convergens.jpg,9,8,8605
EMEC609722_Cerceris_convergens.jpg,15,13,11977
EMEC609740_Cerceris_convergens.jpg,4,8,7301
EMEC609740_Cerceris_convergens.jpg,8,7,7132
EMEC609764_Cerceris_convergens.jpg,14,4,4417
EMEC609764_Cerceris_convergens.jpg,10,9,8707
EMEC609764_Cerceris_convergens.jpg,29,13,12552
EMEC609785_Cerceris_convergens.jpg,13,6,0
EMEC609785_Cerceris_convergens.jpg,11,9,9202
EMEC609803_Cerceris_convergens.jpg,11,6,5620
EMEC609803_Cerceris_convergens.jpg,13,13,12979
EMEC609803_Cerceris_convergens.jpg,14,20,19683
EMEC609826_Cerceris_convergens.jpg,5,8,7096
EMEC609826_Cerceris_convergens.jpg,11,16,15494
EMEC609826_Cerceris_convergens.jpg,14,19,18212
EMEC609828_Cerceris_convergens.jpg,13,8,8340
EMEC609828_Cerceris_convergens.jpg,9,6,6202
EMEC609879_Cerceris_convergens.jpg,23,16,0
EMEC609879_Cerceris_convergens.jpg,8,24,23266
EMEC609879_Cerceris_convergens.jpg,15,15,0
EMEC609880_Cerceris_convergens.jpg,38,6,5595
EMEC609880_Cerceris_convergens.jpg,2,10,10312
EMEC609882_Cerceris_convergens.jpg,3,8,7248
EMEC609882_Cerceris_convergens.jpg,9,9,9271
EMEC609882_Cerceris_convergens.jpg,16,11,0
EMEC609885_Cerceris_convergens.jpg,12,8,8242
EMEC609885_Cerceris_convergens.jpg,7,9,8282
EMEC609885_Cerceris_convergens.jpg,17,11,10684
EMEC609900_Stigmus_sp.jpg,4,5,0
EMEC609900_Stigmus_sp.jpg,10,11,11372
EMEC609900_Stigmus_sp.jpg,16,60,59683
EMEC609903_Stigmus_sp.jpg,16,8,0
EMEC609903_Stigmus_sp.jpg,5,21,20213
EMEC609903_Stigmus_sp.jpg,15,11,0
EMEC609926_Stigmus_sp.jpg,9,5,0
EMEC609926_Stigmus_sp.jpg,7,22,21571
EMEC609926_Stigmus_sp.jpg,13,10,0
EMEC609939_Stigmus_sp.jpg,15,10,9215
EMEC609939_Stigmus_sp.jpg,7,15,14711
EMEC609939_Stigmus_sp.jpg,15,24,23469
EMEC609987_Aphilanthops_foxi.jpg,5,4,4145
EMEC609987_Aphilanthops_foxi.jpg,3,7,6754
EMEC609987_Aphilanthops_foxi.jpg,16,17,16987
EMEC609997_Aphilanthops_foxi.jpg,8,22,0
EMEC609997_Aphilanthops_foxi.jpg,10,48,47508
EMEC609997_Aphilanthops_foxi.jpg,14,58,57874
NY_00020326.jpg,11,61,61301
NY_00020326.jpg,25,52,52172
NY_00020326.jpg,42,60,59384
NY_00040685.jpg,65,28,25917
NY_00040685.jpg,9,51,50680
NY_00040919.jpg,46,12,11923
NY_00040919.jpg,12,24,23825
NY_00198945.jpg,130,15,15296
NY_00198945.jpg,29,37,32659
NY_00198945.jpg,61,51,50097
NY_00198993.jpg,17,8,8511
NY_00198993.jpg,17,15,14716
NY_00198993.jpg,60,21,20857
NY_00413475.jpg,81,14,0
NY_00413475.jpg,21,27,27252
NY_00413475.jpg,33,29,28723
NY_00413589.jpg,78,11,11489
NY_00413589.jpg,17,15,15151
NY_00499439.jpg,58,37,37345
NY_00499439.jpg,11,24,23775
NY_00499439.jpg,32,61,60112
NY_00617450.jpg,15,10,10120
NY_00617450.jpg,20,65,54369
NY_00617450.jpg,69,66,66011
NY_00641566.jpg,94,14,13938
NY_00641566.jpg,10,17,16739
NY_00641566.jpg,42,59,59137
NY_00754868.jpg,121,12,0
NY_00754868.jpg,13,20,20572
NY_00754868.jpg,33,30,0
NY_00754872.jpg,81,63,62878
NY_00754872.jpg,24,57,57650
NY_00754872.jpg,35,79,77944
NY_00819601.jpg,49,10,9251
NY_00819601.jpg,9,15,14670
NY_00819601.jpg,30,44,43673
NY_01334326.jpg,6,93,12759
NY_01334326.jpg,8,38,37710
NY_01334326.jpg,21,64,63472
NY_01334334.jpg,38,10,7212
NY_01334334.jpg,5,10,10156
NY_01334374.jpg,80,51,0
NY_01334374.jpg,10,24,23727
NY_01334374.jpg,33,26,26134
NY_01334391.jpg,104,10,10340
NY_01334391.jpg,8,22,21994
NY_01334391.jpg,28,54,53494
NY_01334433.jpg,64,11,10254
NY_01334433.jpg,15,10,9644
NY_01334433.jpg,34,67,66902
NY_01334438.jpg,77,15,14903
NY_01334438.jpg,18,17,16592
NY_01334464.jpg,109,13,12955
NY_01334464.jpg,17,21,16793
NY_01334464.jpg,193,55,54915
NY_01334493.jpg,53,10,9466
NY_01334493.jpg,7,14,14725
NY_01334508.jpg,33,22,19362
NY_01334508.jpg,7,26,26248
NY_01497987.jpg,8,10,0
NY_01497987.jpg,9,16,15727
NY_01497987.jpg,30,15,0
NY_01498039.jpg,117,9,8959
NY_01498039.jpg,11,12,11415
NY_01498043.jpg,52,9,8750
NY_01498043.jpg,11,19,19309
NY_01498065.jpg,60,12,0
NY_01498065.jpg,9,28,27616
NY_01498065.jpg,17,98,97526
NY_01498090.jpg,16,11,0
NY_01498090.jpg,17,22,21375
NY_01498090.jpg,34,27,27131
NY_01498103.jpg,14,10,10410
NY_01498103.jpg,11,25,25701
NY_01498103.jpg,19,89,89145
NY_01498113.jpg,128,9,8927
NY_01498113.jpg,25,18,18272
NY_01498113.jpg,35,22,21615
NY_01498139.jpg,21,6,5456
NY_01498139.jpg,6,8,7460
NY_01498139.jpg,18,41,40441
NY_01498155.jpg,35,15,14843
NY_01498155.jpg,7,19,18450
NY_01498166.jpg,23,101,100834
NY_01498166.jpg,5,35,34830
NY_01498191.jpg,46,16,16437
NY_01498191.jpg,8,21,20203
NY01075765_lg.jpg,8,11,10656
NY01075765_lg.jpg,10,17,17286
NY01075765_lg.jpg,33,23,21782
NY01075766_lg.jpg,7,6,6145
NY01075766_lg.jpg,7,8,7577
NY01075768_lg.jpg,9,23,23228
NY01075768_lg.jpg,4,13,12766
NY01075768_lg.jpg,17,22,0
NY01075775_lg.jpg,21,13,12615
NY01075775_lg.jpg,2,9,8960
NY01075775_lg.jpg,16,19,0
NY01075790_lg.jpg,7,13,12832
NY01075790_lg.jpg,8,13,13059
NY01075790_lg.jpg,20,31,30781
NY01075792_lg.jpg,5,6,6765
NY01075792_lg.jpg,7,8,7982
NY01075806_lg.jpg,7,15,0
NY01075806_lg.jpg,7,21,20328
NY01075806_lg.jpg,15,21,0
NY01075818_lg.jpg,8,13,0
NY01075818_lg.jpg,6,14,13277
NY01075818_lg.jpg,16,28,27935
